Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0032649~regulation of interferon-gamma production	6	1.1650485436893203	0.0015444042419472308	NOD2, IL18, BCL3, RIPK2, TLR3, H2-Q6, H2-Q7, H2-Q8	368	32	13588	6.923233695652173	0.9627676874273698	0.02577763503672681	2.641263919739989
GOTERM_BP_FAT	GO:0045580~regulation of T cell differentiation	7	1.3592233009708738	0.0017546239185396737	CD83, IL6, IKZF1, RIPK2, IL15, ZEB1, PNP	368	48	13588	5.38473731884058	0.9762191689951714	0.029010829915942282	2.9956596035551675
GOTERM_BP_FAT	GO:0048585~negative regulation of response to stimulus	8	1.5533980582524272	0.0017935968686152198	ZFP36, TNFRSF1B, FCGR2B, ADORA2A, SOCS3, SOCS1, CLEC2D, IL1B	368	65	13588	4.54448160535117	0.9781159303288132	0.029417960041563607	3.0612278555043004
GOTERM_BP_FAT	GO:0051223~regulation of protein transport	8	1.5533980582524272	0.0017935968686152198	NOD2, TNFSF4, TNF, ADORA2A, CD40, NLRP3, CASP1, SRGN	368	65	13588	4.54448160535117	0.9781159303288132	0.029417960041563607	3.0612278555043004
GOTERM_BP_FAT	GO:0010647~positive regulation of cell communication	14	2.7184466019417477	0.0018931169024074455	ITGAL, NOD2, IL6, TNF, MYD88, NOD1, ADORA2A, CSF1, RIPK2, TLR3, IL1B, JAK2, LPAR1, SRC	368	189	13588	2.7351046698872787	0.9823013295772173	0.03078942397517892	3.2284713487942485
GOTERM_BP_FAT	GO:0045860~positive regulation of protein kinase activity	11	2.1359223300970873	0.0019466224468881782	IRAK2, ADORA2A, CSF1, EDN1, MET, TLR1, TNFSF15, DGKH, LPAR1, GADD45B, MAPKBP1	368	124	13588	3.275508415147265	0.9842103115726553	0.03140697994111452	3.318275041340113
GOTERM_BP_FAT	GO:0043085~positive regulation of catalytic activity	17	3.300970873786408	0.001989789703152649	IRAK2, CAV1, ADORA2B, ADORA2A, CSF1, MET, EDN1, TLR1, TNFSF15, PML, DGKH, LPAR1, NLRP3, NOD1, CALCRL, GADD45B, MAPKBP1	368	261	13588	2.405005830418124	0.9855993583263762	0.031851791544671326	3.3906697149896803
GOTERM_BP_FAT	GO:0010466~negative regulation of peptidase activity	4	0.7766990291262136	0.0020360245090253384	CFLAR, BCL2A1D, ADORA2A, HSPA1A, HSPA1B	368	10	13588	14.769565217391303	0.9869519287410284	0.03233766783839365	3.4681522418978816
GOTERM_BP_FAT	GO:0002221~pattern recognition receptor signaling pathway	4	0.7766990291262136	0.0020360245090253384	NOD2, MYD88, RIPK2, NFKBIA	368	10	13588	14.769565217391303	0.9869519287410284	0.03233766783839365	3.4681522418978816
GOTERM_BP_FAT	GO:0043154~negative regulation of caspase activity	4	0.7766990291262136	0.0020360245090253384	CFLAR, BCL2A1D, ADORA2A, HSPA1A, HSPA1B	368	10	13588	14.769565217391303	0.9869519287410284	0.03233766783839365	3.4681522418978816
GOTERM_BP_FAT	GO:0046626~regulation of insulin receptor signaling pathway	4	0.7766990291262136	0.0020360245090253384	SOCS3, SOCS1, IL1B, SRC	368	10	13588	14.769565217391303	0.9869519287410284	0.03233766783839365	3.4681522418978816
GOTERM_BP_FAT	GO:0032722~positive regulation of chemokine production	3	0.5825242718446602	0.0021435830629459723	NOD2, ADORA2B, RIPK2	368	3	13588	36.923913043478265	0.9896273906628861	0.03376700255969689	3.648177581605949
GOTERM_BP_FAT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	14	2.7184466019417477	0.0021761581819193434	PLAT, EPHA4, CCL2, CSRNP1, TIPARP, MET, AXL, PDGFRB, ANGPT1, JAK2, AGRN, SRC, STAT3, KDR	368	192	13588	2.69236865942029	0.9903238308942305	0.03402044157235107	3.7026375040185466
GOTERM_BP_FAT	GO:0002253~activation of immune response	9	1.7475728155339807	0.00222493892554225	BCL2A1D, CD55, NOD2, MYD88, C3, CFB, RIPK2, NFKBIA, MALT1	368	86	13588	3.864130434782609	0.9912803175061998	0.03451740417966964	3.7841361721029587
GOTERM_BP_FAT	GO:0045637~regulation of myeloid cell differentiation	7	1.3592233009708738	0.0024064483877777433	ZFP36, TNF, IKZF1, CSF1, CLEC2D, NFKBIA, FAS	368	51	13588	5.067988064791134	0.9940804984906298	0.03701450933454331	4.086816092070233
GOTERM_BP_FAT	GO:0009967~positive regulation of signal transduction	13	2.524271844660194	0.0024772627840081544	ITGAL, NOD2, IL6, TNF, MYD88, NOD1, CSF1, RIPK2, TLR3, IL1B, JAK2, LPAR1, SRC	368	172	13588	2.7907608695652173	0.9949108066198968	0.037811390563430525	4.2046606453082225
GOTERM_BP_FAT	GO:0042742~defense response to bacterium	10	1.9417475728155338	0.002585795490983082	NOD2, TNF, MYD88, NOD1, HCK, BCL3, RIPK2, NOS2, FCGR1, IL10	368	108	13588	3.418880837359098	0.9959631415507387	0.039156870023446255	4.3850087209321265
GOTERM_BP_FAT	GO:0043433~negative regulation of transcription factor activity	5	0.9708737864077669	0.002604125846763624	IRAK2, NOD2, TNFSF4, NFKBIA, NLRP3	368	22	13588	8.391798418972332	0.9961180410207241	0.03915122066777499	4.415436553524444
GOTERM_BP_FAT	GO:0043331~response to dsRNA	5	0.9708737864077669	0.002604125846763624	NOD2, RIPK2, TLR3, NFKBIA, STAT1	368	22	13588	8.391798418972332	0.9961180410207241	0.03915122066777499	4.415436553524444
GOTERM_BP_FAT	GO:0046637~regulation of alpha-beta T cell differentiation	5	0.9708737864077669	0.002604125846763624	CD83, IL6, IKZF1, RIPK2, PNP	368	22	13588	8.391798418972332	0.9961180410207241	0.03915122066777499	4.415436553524444
GOTERM_BP_FAT	GO:0051222~positive regulation of protein transport	6	1.1650485436893203	0.002647150609635	NOD2, TNFSF4, TNF, ADORA2A, NLRP3, CASP1	368	36	13588	6.153985507246377	0.9964586817078207	0.03950737300259122	4.486820512722057
GOTERM_BP_FAT	GO:0002764~immune response-regulating signal transduction	7	1.3592233009708738	0.002659679984276364	BCL2A1D, NOD2, MYD88, RIPK2, NFKBIA, MALT1, CD40	368	52	13588	4.970526755852843	0.9965521424095751	0.03941497757318646	4.507599010859065
GOTERM_BP_FAT	GO:0032494~response to peptidoglycan	4	0.7766990291262136	0.0027437982569546086	NOD2, MYD88, RIPK2, NFKBIA	368	11	13588	13.42687747035573	0.9971188771750771	0.040357242600934096	4.646989050024275
GOTERM_BP_FAT	GO:0033674~positive regulation of kinase activity	11	2.1359223300970873	0.002757523976093591	IRAK2, ADORA2A, CSF1, EDN1, MET, TLR1, TNFSF15, DGKH, LPAR1, GADD45B, MAPKBP1	368	130	13588	3.12433110367893	0.9972020767929626	0.04027743771464409	4.669715353781589
GOTERM_BP_FAT	GO:0045597~positive regulation of cell differentiation	13	2.524271844660194	0.0028569927575853907	CD83, NOTCH1, IL6, IKZF1, SOCS3, CSF1, MNDA, HOPX, RIPK2, GFI1, PNP, JUNB, IFI204	368	175	13588	2.7429192546583847	0.9977374053493723	0.04141812378451459	4.8342579373985455
GOTERM_BP_FAT	GO:0050730~regulation of peptidyl-tyrosine phosphorylation	7	1.3592233009708738	0.002932379054260709	NOD2, IL6, CAV1, SOCS1, PDGFRB, TNFRSF14, JAK2	368	53	13588	4.876743232157506	0.9980738005469936	0.042202273663479395	4.9587846502662565
GOTERM_BP_FAT	GO:0070201~regulation of establishment of protein localization	8	1.5533980582524272	0.0029855882345540584	NOD2, TNFSF4, TNF, ADORA2A, CD40, NLRP3, CASP1, SRGN	368	71	13588	4.160440906307409	0.9982806774862182	0.04266465941652131	5.046585687705529
GOTERM_BP_FAT	GO:0048871~multicellular organismal homeostasis	8	1.5533980582524272	0.0029855882345540584	SLC11A2, CSF1, PDGFRB, IL1B, ACP5, STAT3, IL1A, KDR	368	71	13588	4.160440906307409	0.9982806774862182	0.04266465941652131	5.046585687705529
GOTERM_BP_FAT	GO:0048008~platelet-derived growth factor receptor signaling pathway	5	0.9708737864077669	0.0030860487017547755	PLAT, CSRNP1, TIPARP, PDGFRB, SRC	368	23	13588	8.026937618147448	0.9986126454781719	0.04377719206066277	5.212148247077586
GOTERM_BP_FAT	GO:0008630~DNA damage response, signal transduction resulting in induction of apoptosis	5	0.9708737864077669	0.0030860487017547755	NUPR1, PML, BCL3, DYRK2, IFI204	368	23	13588	8.026937618147448	0.9986126454781719	0.04377719206066277	5.212148247077586
GOTERM_BP_FAT	GO:0050766~positive regulation of phagocytosis	5	0.9708737864077669	0.0030860487017547755	NOD2, FCGR2B, C3, PTX3, FCGR1	368	23	13588	8.026937618147448	0.9986126454781719	0.04377719206066277	5.212148247077586
GOTERM_BP_FAT	GO:0050830~defense response to Gram-positive bacterium	5	0.9708737864077669	0.0030860487017547755	NOD2, MYD88, NOD1, HCK, RIPK2	368	23	13588	8.026937618147448	0.9986126454781719	0.04377719206066277	5.212148247077586
GOTERM_BP_FAT	GO:0010627~regulation of protein kinase cascade	12	2.3300970873786406	0.0032442423801946722	NOD2, IL6, CAV1, TNF, MYD88, NOD1, SOCS1, RIPK2, TLR3, IL1B, JAK2, LPAR1	368	155	13588	2.8586255259467044	0.9990104104501916	0.04566902308841947	5.472305970997993
GOTERM_BP_FAT	GO:0050864~regulation of B cell activation	7	1.3592233009708738	0.003539818104496144	CD38, CDKN1A, FCGR2B, FAS, CD40, PNP, IL10	368	55	13588	4.699407114624506	0.9994737019248372	0.04940649160213684	5.956593626941409
GOTERM_BP_FAT	GO:0002758~innate immune response-activating signal transduction	4	0.7766990291262136	0.0035856628469145696	NOD2, MYD88, RIPK2, NFKBIA	368	12	13588	12.307971014492754	0.9995228097304405	0.049706094849337634	6.031498439415051
GOTERM_BP_FAT	GO:0051347~positive regulation of transferase activity	11	2.1359223300970873	0.003622280007091792	IRAK2, ADORA2A, CSF1, EDN1, MET, TLR1, TNFSF15, DGKH, LPAR1, GADD45B, MAPKBP1	368	135	13588	3.008615136876007	0.9995587218550076	0.049877610188496346	6.091286102869853
GOTERM_BP_FAT	GO:0080135~regulation of cellular response to stress	8	1.5533980582524272	0.0040660312591905435	NOD2, TNF, MYD88, NOD1, RIPK2, TLR3, IL1B, PNP	368	75	13588	3.938550724637681	0.9998290650299027	0.055469485790744066	6.81298963192215
GOTERM_BP_FAT	GO:0070423~nucleotide-binding oligomerization domain containing signaling pathway	3	0.5825242718446602	0.004210551277262576	NOD2, RIPK2, NFKBIA	368	4	13588	27.692934782608692	0.9998744980244534	0.05702325185454282	7.0469021781769285
GOTERM_BP_FAT	GO:0010575~positive regulation vascular endothelial growth factor production	3	0.5825242718446602	0.004210551277262576	ADORA2B, IL1B, IL1A	368	4	13588	27.692934782608692	0.9998744980244534	0.05702325185454282	7.0469021781769285
GOTERM_BP_FAT	GO:0070431~nucleotide-binding oligomerization domain containing 2 signaling pathway	3	0.5825242718446602	0.004210551277262576	NOD2, RIPK2, NFKBIA	368	4	13588	27.692934782608692	0.9998744980244534	0.05702325185454282	7.0469021781769285
GOTERM_BP_FAT	GO:0032020~ISG15-protein conjugation	3	0.5825242718446602	0.004210551277262576	USP18, ISG15, UBA7	368	4	13588	27.692934782608692	0.9998744980244534	0.05702325185454282	7.0469021781769285
GOTERM_BP_FAT	GO:0010574~regulation of vascular endothelial growth factor production	3	0.5825242718446602	0.004210551277262576	ADORA2B, IL1B, IL1A	368	4	13588	27.692934782608692	0.9998744980244534	0.05702325185454282	7.0469021781769285
GOTERM_BP_FAT	GO:0050764~regulation of phagocytosis	5	0.9708737864077669	0.004225367155396776	NOD2, FCGR2B, C3, PTX3, FCGR1	368	25	13588	7.3847826086956525	0.9998784111970078	0.05685768343208053	7.0708510923426555
GOTERM_BP_FAT	GO:0002708~positive regulation of lymphocyte mediated immunity	6	1.1650485436893203	0.004231351664756638	NOD2, C3, TAP2, H2-Q6, H2-Q7, PNP, FCGR1, H2-Q8	368	40	13588	5.538586956521739	0.9998799570300225	0.05657930605469996	7.080523018231921
GOTERM_BP_FAT	GO:0002705~positive regulation of leukocyte mediated immunity	6	1.1650485436893203	0.004231351664756638	NOD2, C3, TAP2, H2-Q6, H2-Q7, PNP, FCGR1, H2-Q8	368	40	13588	5.538586956521739	0.9998799570300225	0.05657930605469996	7.080523018231921
GOTERM_BP_FAT	GO:0031349~positive regulation of defense response	7	1.3592233009708738	0.004236110161212668	NOD2, MYD88, ADORA2B, C3, RIPK2, NFKBIA, FCGR1	368	57	13588	4.534515636918383	0.999881172144985	0.05628856032509655	7.088212833899787
GOTERM_BP_FAT	GO:0060341~regulation of cellular localization	12	2.3300970873786406	0.004331695279861849	NOD2, IL6, TNFSF4, TNF, ADORA2B, ADORA2A, EDN1, IL1B, CD40, NLRP3, CASP1, SRGN	368	161	13588	2.752092897650553	0.9999031368068046	0.05716839471816382	7.242553158882781
GOTERM_BP_FAT	GO:0002683~negative regulation of immune system process	8	1.5533980582524272	0.00437728542302601	NOD2, FCGR2B, ADORA2A, CD274, CLEC2D, TNFRSF14, FAS, IL10	368	76	13588	3.886727688787185	0.9999121339331709	0.057398813283099814	7.316081982532651
GOTERM_BP_FAT	GO:0051173~positive regulation of nitrogen compound metabolic process	26	5.048543689320388	0.004526109309385292	TNF, ADORA2B, ADORA2A, NFKB1, ZEB1, PNP, PLAGL1, MYD88, POU2F2, BCL3, AGRN, PTX3, PLAGL2, KLF7, IL6, CEBPB, IKZF1, CREB5, CD40, NR4A3, STAT3, SOD2, NOTCH1, CSRNP1, HIVEP3, IRF1	368	526	13588	1.8251363861795336	0.9999360852079131	0.05893388841057945	7.555726463243129
GOTERM_BP_FAT	GO:0042089~cytokine biosynthetic process	4	0.7766990291262136	0.004568813845297481	MYD88, NOD1, IL18, IRF7	368	13	13588	11.361204013377925	0.9999416641089395	0.059113799560496894	7.624383798596734
GOTERM_BP_FAT	GO:0043900~regulation of multi-organism process	4	0.7766990291262136	0.004568813845297481	DDX58, NOD2, MYD88, IL15	368	13	13588	11.361204013377925	0.9999416641089395	0.059113799560496894	7.624383798596734
GOTERM_BP_FAT	GO:0046635~positive regulation of alpha-beta T cell activation	5	0.9708737864077669	0.004888868470276866	CD83, IL6, IKZF1, RIPK2, PNP	368	26	13588	7.100752508361204	0.9999705826774277	0.06275166429864454	8.137417691166815
GOTERM_BP_FAT	GO:0010557~positive regulation of macromolecule biosynthetic process	26	5.048543689320388	0.004959487905057595	KLF7, IL6, ICOSL, CEBPB, TNF, IKZF1, TLR1, TLR3, CREB5, NFKB1, ZEB1, NR4A3, IL10, STAT3, PLAGL1, NOTCH1, MYD88, CSRNP1, POU2F2, HIVEP3, IRF1, IL1B, BCL3, AGRN, DYRK2, PLAGL2	368	530	13588	1.8113617719442165	0.9999747079297066	0.06325073636931	8.250255502055126
GOTERM_BP_FAT	GO:0002521~leukocyte differentiation	11	2.1359223300970873	0.005179859846847774	CSF3, BCL2A1D, TNF, IKZF1, POU2F2, IRF1, BCL3, MALT1, IL12B, IL15, FAS	368	142	13588	2.8603031230863443	0.9999842170793283	0.0655823635593068	8.601533209316791
GOTERM_BP_FAT	GO:0043066~negative regulation of apoptosis	15	2.912621359223301	0.005514102357283873	CFLAR, CEBPB, ADORA2A, PIM1, HSPA1A, HSPA1B, CX3CL1, PNP, SOD2, BFAR, CDKN1A, NOTCH1, CASP4, BCL2A1A, BCL3, FAS	368	239	13588	2.317400400218301	0.9999922824211416	0.06926487486027388	9.131905305911214
GOTERM_BP_FAT	GO:0051048~negative regulation of secretion	5	0.9708737864077669	0.005618837758625414	IL6, TNFSF4, EDN1, IL1B, SRGN	368	27	13588	6.837761674718196	0.9999938326400765	0.0701244165634779	9.297500582777507
GOTERM_BP_FAT	GO:0002218~activation of innate immune response	4	0.7766990291262136	0.00569956423491592	NOD2, MYD88, RIPK2, NFKBIA	368	14	13588	10.549689440993788	0.9999948115965711	0.07068519959883601	9.424941684060562
GOTERM_BP_FAT	GO:0043086~negative regulation of catalytic activity	9	1.7475728155339807	0.005985767883120898	CFLAR, CDKN1A, BCL2A1D, CAV1, ADORA2A, DUSP16, IL1B, HSPA1A, HSPA1B, GADD45B	368	101	13588	3.290249677141627	0.9999971890642532	0.07368310252235732	9.87540691098121
GOTERM_BP_FAT	GO:0042098~T cell proliferation	5	0.9708737864077669	0.006418070964148986	ITGAL, CD86, RIPK2, MALT1, IL15	368	28	13588	6.593555900621118	0.9999988866199739	0.078355674045273	10.551822211842609
GOTERM_BP_FAT	GO:0043069~negative regulation of programmed cell death	15	2.912621359223301	0.00662730146185388	CFLAR, CEBPB, ADORA2A, PIM1, HSPA1A, HSPA1B, CX3CL1, PNP, SOD2, BFAR, CDKN1A, NOTCH1, CASP4, BCL2A1A, BCL3, FAS	368	244	13588	2.269912687099074	0.9999992889239497	0.08035374840220266	10.87748006717314
GOTERM_BP_FAT	GO:0060548~negative regulation of cell death	15	2.912621359223301	0.00679028594102077	CFLAR, CEBPB, ADORA2A, PIM1, HSPA1A, HSPA1B, CX3CL1, PNP, SOD2, BFAR, CDKN1A, NOTCH1, CASP4, BCL2A1A, BCL3, FAS	368	245	13588	2.260647737355812	0.999999498581142	0.08178928412653552	11.130383655631759
GOTERM_BP_FAT	GO:0001763~morphogenesis of a branching structure	10	1.9417475728155338	0.006791520258789574	NOTCH1, IL6, SOCS3, CSF1, EDN1, PML, MMP14, SRC, IL10, KDR	368	125	13588	2.9539130434782606	0.9999994999060575	0.08134520016263147	11.132296368275284
GOTERM_BP_FAT	GO:0032874~positive regulation of stress-activated MAPK cascade	3	0.5825242718446602	0.006892456736960302	NOD2, NOD1, RIPK2	368	5	13588	22.154347826086955	0.9999995972074063	0.08204743196824849	11.288577450168269
GOTERM_BP_FAT	GO:0045080~positive regulation of chemokine biosynthetic process	3	0.5825242718446602	0.006892456736960302	MYD88, TLR3, IL1B	368	5	13588	22.154347826086955	0.9999995972074063	0.08204743196824849	11.288577450168269
GOTERM_BP_FAT	GO:0051607~defense response to virus	4	0.7766990291262136	0.006983397157223114	SAMHD1, RSAD2, NLRP3, H2-Q6, H2-Q7, H2-Q8	368	15	13588	9.846376811594203	0.9999996685566294	0.08262749677043801	11.429159724784322
GOTERM_BP_FAT	GO:0045765~regulation of angiogenesis	6	1.1650485436893203	0.007041104740755325	ADORA2B, SERPINE1, PML, IL1B, CX3CL1, IL1A	368	45	13588	4.923188405797101	0.9999997071296801	0.08282510799837117	11.518259381909058
GOTERM_BP_FAT	GO:0007167~enzyme linked receptor protein signaling pathway	16	3.1067961165048543	0.007402935439793061	PLAT, CCL2, MET, TIPARP, AXL, PML, STAT3, SRC, KDR, EPHA4, MYD88, CSRNP1, PDGFRB, ANGPT1, JAK2, AGRN	368	273	13588	2.1640388596910336	0.9999998652005005	0.08643158567320408	12.074998614544663
GOTERM_BP_FAT	GO:0045088~regulation of innate immune response	6	1.1650485436893203	0.007728893609055613	NOD2, MYD88, CLEC2D, SAMHD1, RIPK2, NFKBIA	368	46	13588	4.816162570888468	0.9999999330106917	0.08958654491186302	12.573714036931282
GOTERM_BP_FAT	GO:0002889~regulation of immunoglobulin mediated immune response	5	0.9708737864077669	0.00823493400905297	NOD2, FCGR2B, C3, CD40, FCGR1	368	30	13588	6.153985507246377	0.9999999773874648	0.09467558416132993	13.342677093334455
GOTERM_BP_FAT	GO:0031348~negative regulation of defense response	5	0.9708737864077669	0.00823493400905297	ZFP36, TNFRSF1B, FCGR2B, ADORA2A, CLEC2D	368	30	13588	6.153985507246377	0.9999999773874648	0.09467558416132993	13.342677093334455
GOTERM_BP_FAT	GO:0002712~regulation of B cell mediated immunity	5	0.9708737864077669	0.00823493400905297	NOD2, FCGR2B, C3, CD40, FCGR1	368	30	13588	6.153985507246377	0.9999999773874648	0.09467558416132993	13.342677093334455
GOTERM_BP_FAT	GO:0006953~acute-phase response	5	0.9708737864077669	0.00823493400905297	IL6, SAA3, IL1B, STAT3, IL1A	368	30	13588	6.153985507246377	0.9999999773874648	0.09467558416132993	13.342677093334455
GOTERM_BP_FAT	GO:0015833~peptide transport	6	1.1650485436893203	0.008462049425948675	IL6, TAP2, TAP1, IL1RN, SLCO3A1, SLC15A3	368	47	13588	4.713691026827012	0.9999999861136691	0.09664753661167469	13.685718539168267
GOTERM_BP_FAT	GO:0050880~regulation of blood vessel size	6	1.1650485436893203	0.009241982624446927	CAV1, ADORA2B, ADORA2A, EDN1, SOD2, GCH1	368	48	13588	4.615489130434783	0.9999999973997769	0.10455448526746702	14.854034900662484
GOTERM_BP_FAT	GO:0002757~immune response-activating signal transduction	6	1.1650485436893203	0.009241982624446927	BCL2A1D, NOD2, MYD88, RIPK2, NFKBIA, MALT1	368	48	13588	4.615489130434783	0.9999999973997769	0.10455448526746702	14.854034900662484
GOTERM_BP_FAT	GO:0035150~regulation of tube size	6	1.1650485436893203	0.009241982624446927	CAV1, ADORA2B, ADORA2A, EDN1, SOD2, GCH1	368	48	13588	4.615489130434783	0.9999999973997769	0.10455448526746702	14.854034900662484
GOTERM_BP_FAT	GO:0060713~labyrinthine layer morphogenesis	4	0.7766990291262136	0.010028393234574271	VCAM1, SOCS3, ITGA4, IL10	368	17	13588	8.687979539641944	0.9999999995204752	0.11238071853371856	16.016956012276918
GOTERM_BP_FAT	GO:0030593~neutrophil chemotaxis	4	0.7766990291262136	0.010028393234574271	CXCL3, CXCL2, IL1B, CX3CL1	368	17	13588	8.687979539641944	0.9999999995204752	0.11238071853371856	16.016956012276918
GOTERM_BP_FAT	GO:0032729~positive regulation of interferon-gamma production	4	0.7766990291262136	0.010028393234574271	IL18, BCL3, RIPK2, H2-Q6, H2-Q7, H2-Q8	368	17	13588	8.687979539641944	0.9999999995204752	0.11238071853371856	16.016956012276918
GOTERM_BP_FAT	GO:0001525~angiogenesis	10	1.9417475728155338	0.010031652114296732	NOTCH1, IL18, EDN1, IL1B, ZC3H12A, ANGPT1, CX3CL1, MMP14, TNFAIP2, KDR	368	133	13588	2.776234063419418	0.9999999995238242	0.11183030287201645	16.021743860168534
GOTERM_BP_FAT	GO:0032872~regulation of stress-activated MAPK cascade	3	0.5825242718446602	0.010154753943958006	NOD2, NOD1, RIPK2	368	6	13588	18.461956521739133	0.999999999634586	0.11254330257919598	16.202413123201033
GOTERM_BP_FAT	GO:0030888~regulation of B cell proliferation	5	0.9708737864077669	0.010359441531132219	CD38, CDKN1A, FCGR2B, CD40, IL10	368	32	13588	5.769361413043478	0.9999999997647298	0.11409814266681007	16.502010436645154
GOTERM_BP_FAT	GO:0045582~positive regulation of T cell differentiation	5	0.9708737864077669	0.010359441531132219	CD83, IL6, IKZF1, RIPK2, PNP	368	32	13588	5.769361413043478	0.9999999997647298	0.11409814266681007	16.502010436645154
GOTERM_BP_FAT	GO:0032880~regulation of protein localization	8	1.5533980582524272	0.010873812911250438	NOD2, TNFSF4, TNF, ADORA2A, CD40, NLRP3, CASP1, SRGN	368	90	13588	3.282125603864734	0.9999999999222198	0.1188312806766727	17.250437241670557
GOTERM_BP_FAT	GO:0003018~vascular process in circulatory system	6	1.1650485436893203	0.01094765852712258	CAV1, ADORA2B, ADORA2A, EDN1, SOD2, GCH1	368	50	13588	4.4308695652173915	0.9999999999336505	0.11898580712742168	17.35736463918427
GOTERM_BP_FAT	GO:0006928~cell motion	19	3.6893203883495143	0.011040444345490157	PLAT, KLF7, TNF, CXCL3, MET, CXCL2, GJA1, CX3CL1, ITGA4, MMP14, VASP, SRC, KDR, EPHA4, CCL22, LHX2, IL1B, TNN, INPP5B	368	367	13588	1.9115922284089564	0.9999999999456634	0.11933177589286581	17.491532622056937
GOTERM_BP_FAT	GO:0045935~positive regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	24	4.660194174757281	0.011499206626751579	KLF7, IL6, CEBPB, TNF, ADORA2B, IKZF1, ADORA2A, CREB5, NFKB1, CD40, ZEB1, NR4A3, PNP, STAT3, PLAGL1, NOTCH1, MYD88, CSRNP1, POU2F2, HIVEP3, IRF1, BCL3, AGRN, PLAGL2	368	510	13588	1.7375959079283887	0.9999999999797661	0.12337618745558243	18.15189068076437
GOTERM_BP_FAT	GO:0006469~negative regulation of protein kinase activity	6	1.1650485436893203	0.011876050933902952	CDKN1A, CAV1, ADORA2A, DUSP16, IL1B, GADD45B	368	51	13588	4.343989769820972	0.9999999999910149	0.12654174783183936	18.6906043787997
GOTERM_BP_FAT	GO:0033673~negative regulation of kinase activity	6	1.1650485436893203	0.011876050933902952	CDKN1A, CAV1, ADORA2A, DUSP16, IL1B, GADD45B	368	51	13588	4.343989769820972	0.9999999999910149	0.12654174783183936	18.6906043787997
GOTERM_BP_FAT	GO:0030098~lymphocyte differentiation	9	1.7475728155339807	0.01207960654995547	BCL2A1D, IKZF1, POU2F2, IRF1, BCL3, MALT1, IL12B, IL15, FAS	368	114	13588	2.915045766590389	0.9999999999942053	0.12794244879994088	18.980203590599032
GOTERM_BP_FAT	GO:0045807~positive regulation of endocytosis	5	0.9708737864077669	0.012809532690409317	NOD2, FCGR2B, C3, PTX3, FCGR1	368	34	13588	5.429987212276215	0.9999999999987987	0.13451169285957731	20.010700622802535
GOTERM_BP_FAT	GO:0045621~positive regulation of lymphocyte differentiation	5	0.9708737864077669	0.012809532690409317	CD83, IL6, IKZF1, RIPK2, PNP	368	34	13588	5.429987212276215	0.9999999999987987	0.13451169285957731	20.010700622802535
GOTERM_BP_FAT	GO:0051250~negative regulation of lymphocyte activation	6	1.1650485436893203	0.012856515928392277	FCGR2B, ADORA2A, CD274, TNFRSF14, FAS, IL10	368	52	13588	4.260451505016722	0.9999999999989145	0.13431621651931958	20.076605878421184
GOTERM_BP_FAT	GO:0051051~negative regulation of transport	7	1.3592233009708738	0.01303730296387967	IL6, TNFSF4, TNF, EDN1, IL1B, NLRP3, SRGN	368	72	13588	3.5898248792270535	0.999999999999265	0.13542335138950934	20.329726118162306
GOTERM_BP_FAT	GO:0016477~cell migration	14	2.7184466019417477	0.013644864986931562	PLAT, TNF, CXCL3, MET, CXCL2, GJA1, ITGA4, CX3CL1, MMP14, SRC, KDR, CCL22, IL1B, TNN	368	240	13588	2.153894927536232	0.9999999999998019	0.14062856143054592	21.174851228816426
GOTERM_BP_FAT	GO:0048535~lymph node development	4	0.7766990291262136	0.013732922369084884	IKZF1, NFKB1, NFKB2, IL15	368	19	13588	7.77345537757437	0.9999999999998361	0.14079918755444842	21.29663677276571
GOTERM_BP_FAT	GO:0051348~negative regulation of transferase activity	6	1.1650485436893203	0.013890280186040702	CDKN1A, CAV1, ADORA2A, DUSP16, IL1B, GADD45B	368	53	13588	4.180065627563576	0.9999999999998833	0.1416269439277137	21.513825161746414
GOTERM_BP_FAT	GO:0002695~negative regulation of leukocyte activation	6	1.1650485436893203	0.013890280186040702	FCGR2B, ADORA2A, CD274, TNFRSF14, FAS, IL10	368	53	13588	4.180065627563576	0.9999999999998833	0.1416269439277137	21.513825161746414
GOTERM_BP_FAT	GO:0051047~positive regulation of secretion	6	1.1650485436893203	0.013890280186040702	NOD2, TNFSF4, ADORA2B, ADORA2A, NLRP3, CASP1	368	53	13588	4.180065627563576	0.9999999999998833	0.1416269439277137	21.513825161746414
GOTERM_BP_FAT	GO:0050866~negative regulation of cell activation	6	1.1650485436893203	0.013890280186040702	FCGR2B, ADORA2A, CD274, TNFRSF14, FAS, IL10	368	53	13588	4.180065627563576	0.9999999999998833	0.1416269439277137	21.513825161746414
GOTERM_BP_FAT	GO:0050718~positive regulation of interleukin-1 beta secretion	3	0.5825242718446602	0.013964306190964402	NOD2, NLRP3, CASP1	368	7	13588	15.824534161490684	0.9999999999999006	0.1416580850054211	21.61580188444624
